timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
45319,-0.0203,0.5382,0.8912,-50.4844,-30.8125,-24.252,other
45342,0.0601,0.469,0.7355,-36.7617,-50.6953,-9.9023,other
45365,-0.1161,0.7892,0.647,-27.9688,-64.0,-6.7891,other
45388,-0.1997,0.92,0.6555,-17.0371,-64.0,-11.8281,other
45411,-0.0684,0.6353,0.6731,-11.7969,-64.0,-20.5879,other
45434,0.1683,0.5212,0.7485,-6.9941,-64.0,-38.5723,other
45457,0.2263,0.616,0.5942,-6.0645,-64.0,-58.2148,other
45480,0.2582,0.4703,0.4603,-8.0059,-64.0,-64.0,other
45503,0.3418,0.5161,0.4918,-14.5234,-64.0,-64.0,other
45526,0.41,0.6794,0.637,-20.3008,-64.0,-64.0,other
45549,0.2365,0.6265,0.6416,-28.1445,-64.0,-64.0,other
45572,-0.0374,0.4808,0.6071,-31.0137,-64.0,-64.0,other
45595,-0.0402,0.5667,0.5789,-28.6406,-64.0,-64.0,other
45618,-0.0436,0.8572,0.5945,-18.2129,-64.0,-64.0,other
45641,-0.0072,0.913,0.714,-7.4316,-64.0,-64.0,other
45664,-0.1118,0.8052,0.8414,11.8027,-64.0,-64.0,other
45687,-0.1171,0.66,0.5416,24.3457,-64.0,-64.0,other
45710,-0.1531,0.6416,0.5898,38.1113,-64.0,-64.0,other
45733,-0.0514,0.75,0.5812,41.8672,-64.0,-64.0,other
45756,-0.1536,0.6705,0.6307,38.0625,-64.0,-64.0,other
45779,-0.108,0.5607,0.7155,24.0,-64.0,-64.0,other
45802,0.1901,0.6434,0.6265,10.459,-64.0,-64.0,other
45825,0.1332,0.6855,0.6311,-13.4141,-64.0,-64.0,other
45848,-0.0336,0.616,0.6971,-38.4824,-64.0,-64.0,other
45871,-0.1793,0.4856,0.7505,-54.1816,-64.0,-64.0,other
45894,-0.2345,0.4388,0.7699,-64.0,-64.0,-64.0,other
45917,-0.0869,0.6135,0.6718,-64.0,-55.1973,-64.0,other
45940,-0.3336,0.4807,0.7733,-64.0,-27.1367,-64.0,other
45963,-0.2462,0.4387,0.7865,-64.0,7.3828,-63.6875,other
45986,-0.244,0.5858,0.875,-64.0,31.125,-62.4258,other
