timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
761355,-0.3864,0.137,0.924,-4.0156,-1.4219,0.2715
761378,-0.3893,0.1294,0.9142,-4.082,-1.3262,0.1543
761401,-0.3927,0.1357,0.9227,-4.2793,-1.2109,-0.0098
761424,-0.3809,0.1454,0.9308,-4.4316,-1.1563,-0.1094
761447,-0.3877,0.1398,0.9406,-4.5937,-1.1348,-0.2148
761470,-0.4006,0.1338,0.9225,-4.623,-1.1406,-0.248
761493,-0.3882,0.136,0.9175,-4.5488,-1.1309,-0.2383
761516,-0.3933,0.1458,0.9205,-4.3633,-1.0879,-0.1738
761539,-0.3918,0.1438,0.915,-4.1855,-1.043,-0.1211
761562,-0.3813,0.145,0.9154,-3.8262,-0.9707,-0.0684
761585,-0.3776,0.1411,0.8993,-3.5039,-0.9336,-0.0781
761608,-0.3948,0.1429,0.8885,-2.8105,-0.9375,-0.1875
761631,-0.4116,0.1512,0.9215,-2.1113,-1.0078,-0.3203
761654,-0.3662,0.168,0.9672,-0.4863,-1.2344,-0.6035
761677,-0.3494,0.182,0.9712,1.8848,-1.5703,-1.0527
761700,-0.3682,0.1652,0.9254,3.666,-1.8047,-1.459
761723,-0.4192,0.1589,0.9082,5.9355,-2.0391,-2.1211
761746,-0.4324,0.1582,0.8894,6.7637,-2.0449,-2.4707
761769,-0.4144,0.1434,0.8922,6.5566,-1.793,-2.6895
761792,-0.3771,0.1501,0.9349,4.7187,-1.3164,-2.541
761815,-0.389,0.157,0.9363,2.9082,-0.9609,-2.3184
761838,-0.4111,0.1484,0.9128,-0.0879,-0.5078,-1.9199
761861,-0.3866,0.1472,0.9077,-1.9902,-0.293,-1.6582
761884,-0.3889,0.1562,0.9224,-4.3594,-0.0898,-1.3574
761907,-0.3951,0.1584,0.9283,-5.8945,0.0215,-1.2266
761930,-0.3892,0.156,0.9093,-6.4004,0.0781,-1.2383
761953,-0.399,0.152,0.9078,-6.4629,0.1797,-1.3672
761976,-0.4001,0.1562,0.9088,-6.1367,0.2754,-1.4863
761999,-0.3945,0.1653,0.9268,-5.2656,0.459,-1.6504
762022,-0.3901,0.1591,0.9364,-4.5176,0.5957,-1.7246
762045,-0.389,0.1478,0.9097,-3.3203,0.791,-1.7578
762068,-0.4031,0.1511,0.9172,-2.2969,0.9492,-1.668
762091,-0.4014,0.1615,0.9158,-1.8418,1.0039,-1.5156
762114,-0.4003,0.1591,0.9081,-1.6074,0.957,-1.1348
762137,-0.3948,0.1631,0.9065,-1.7559,0.8223,-0.8008
762160,-0.4017,0.1604,0.9164,-2.3379,0.4707,-0.2402
762183,-0.3932,0.155,0.9077,-3.1699,-0.0098,0.3008
762206,-0.3927,0.152,0.9172,-3.7578,-0.3633,0.6055
762229,-0.3982,0.1552,0.9174,-4.5273,-0.8984,0.9414
