timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
12038,-0.0535,-0.1683,1.0394,-3.7734,-1.1328,-0.291
12061,-0.0559,-0.1698,1.04,-3.7715,-1.1133,-0.2871
12084,-0.0548,-0.1694,1.0404,-3.7656,-1.1016,-0.2852
12107,-0.0552,-0.1686,1.0381,-3.7539,-1.0781,-0.2812
12130,-0.0543,-0.1682,1.0383,-3.748,-1.0625,-0.2793
12153,-0.0542,-0.1676,1.0388,-3.7383,-1.0527,-0.2754
12176,-0.0538,-0.1687,1.0371,-3.7344,-1.0586,-0.2734
12199,-0.0546,-0.1686,1.0377,-3.7344,-1.0918,-0.2715
12222,-0.0544,-0.1699,1.0409,-3.7383,-1.1504,-0.2715
12245,-0.0537,-0.1688,1.0387,-3.7441,-1.1934,-0.2695
12268,-0.0542,-0.1677,1.0391,-3.75,-1.2578,-0.2695
12291,-0.0533,-0.168,1.0391,-3.752,-1.293,-0.2676
12314,-0.0532,-0.1685,1.0396,-3.752,-1.3203,-0.2637
12337,-0.0526,-0.1692,1.0381,-3.748,-1.3203,-0.2617
12360,-0.0542,-0.1686,1.0398,-3.7441,-1.3027,-0.2617
12383,-0.053,-0.1688,1.04,-3.7402,-1.2559,-0.2637
12406,-0.0537,-0.168,1.0398,-3.7402,-1.2168,-0.2656
12429,-0.0524,-0.168,1.0402,-3.7383,-1.1523,-0.2734
12452,-0.0536,-0.1683,1.0383,-3.7363,-1.0957,-0.2832
12475,-0.0548,-0.1693,1.0405,-3.7344,-1.0664,-0.2891
12498,-0.0532,-0.1688,1.0408,-3.7305,-1.0371,-0.2988
12521,-0.0524,-0.1697,1.0398,-3.7266,-1.0273,-0.3027
12544,-0.0529,-0.1685,1.0387,-3.7246,-1.0195,-0.3047
12567,-0.0529,-0.1685,1.0385,-3.7227,-1.0215,-0.2988
12590,-0.0525,-0.1686,1.0391,-3.7227,-1.0293,-0.291
12613,-0.0544,-0.1697,1.0372,-3.7227,-1.0488,-0.2715
12636,-0.0529,-0.1688,1.0403,-3.7227,-1.0664,-0.2578
12659,-0.0537,-0.1689,1.0397,-3.7227,-1.0938,-0.2422
12682,-0.0526,-0.1686,1.0389,-3.7227,-1.1133,-0.2344
12705,-0.0541,-0.1691,1.0388,-3.7207,-1.1426,-0.2305
12728,-0.0516,-0.1689,1.0397,-3.7207,-1.1738,-0.2363
12751,-0.0531,-0.1685,1.0388,-3.7207,-1.1953,-0.2441
12774,-0.0526,-0.1689,1.0413,-3.7227,-1.2266,-0.2656
12797,-0.0526,-0.1688,1.0386,-3.7246,-1.248,-0.2832
12820,-0.053,-0.1688,1.0386,-3.7305,-1.2813,-0.3086
12843,-0.0537,-0.1696,1.0411,-3.7383,-1.3105,-0.3262
12866,-0.0525,-0.1687,1.0411,-3.7402,-1.3223,-0.332
12889,-0.0522,-0.1685,1.0411,-3.7461,-1.3262,-0.3359
12912,-0.0518,-0.1686,1.0392,-3.748,-1.3203,-0.3359
12935,-0.0514,-0.1681,1.0398,-3.748,-1.3086,-0.3281
12958,-0.0537,-0.1696,1.0409,-3.7461,-1.3008,-0.3184
12981,-0.0525,-0.1683,1.0413,-3.7402,-1.2988,-0.3125
13004,-0.0529,-0.1688,1.0413,-3.7324,-1.3066,-0.3047
13027,-0.0527,-0.1689,1.0397,-3.7246,-1.3203,-0.3027
13050,-0.0537,-0.1694,1.0399,-3.7148,-1.3555,-0.3008
13073,-0.0541,-0.1691,1.041,-3.709,-1.3828,-0.3008
13096,-0.0524,-0.1689,1.0405,-3.7051,-1.4199,-0.3008
13119,-0.053,-0.1682,1.0386,-3.7031,-1.4375,-0.2988
13142,-0.0514,-0.1699,1.0414,-3.7051,-1.4355,-0.2969
13165,-0.0518,-0.1686,1.0385,-3.709,-1.4043,-0.293
13188,-0.0527,-0.1685,1.0415,-3.7109,-1.3711,-0.2891
13211,-0.0518,-0.1687,1.0408,-3.7129,-1.3047,-0.2832
13234,-0.0516,-0.1689,1.041,-3.7148,-1.2324,-0.2773
13257,-0.0518,-0.1697,1.04,-3.7148,-1.1914,-0.2754
13280,-0.0519,-0.1686,1.0416,-3.7148,-1.1504,-0.2734
13303,-0.0518,-0.1685,1.0402,-3.7109,-1.1406,-0.2734
13326,-0.0514,-0.1697,1.0405,-3.707,-1.1504,-0.2734
13349,-0.0522,-0.1689,1.0399,-3.7031,-1.1758,-0.2715
13372,-0.0525,-0.1686,1.0396,-3.7012,-1.1992,-0.2715
13395,-0.0511,-0.168,1.0408,-3.6992,-1.2324,-0.2695
13418,-0.0507,-0.1685,1.0381,-3.6992,-1.2559,-0.2695
13441,-0.0503,-0.1686,1.0394,-3.7031,-1.2871,-0.2695
13464,-0.0527,-0.1687,1.0403,-3.707,-1.3047,-0.2734
13487,-0.0505,-0.1693,1.0369,-3.7168,-1.3242,-0.2832
13510,-0.0518,-0.1686,1.0411,-3.7266,-1.3301,-0.293
13533,-0.0525,-0.1682,1.0397,-3.7344,-1.3281,-0.3008
13556,-0.0503,-0.1686,1.0391,-3.7422,-1.3145,-0.3086
13579,-0.0502,-0.1687,1.0387,-3.7461,-1.2988,-0.3125
13602,-0.0504,-0.1686,1.0409,-3.7461,-1.2715,-0.3145
13625,-0.0491,-0.1686,1.0408,-3.7422,-1.2383,-0.3145
13648,-0.0514,-0.1685,1.0408,-3.7363,-1.2129,-0.3125
13671,-0.052,-0.1694,1.0415,-3.7285,-1.1621,-0.3047
13694,-0.0514,-0.1687,1.0385,-3.7246,-1.1191,-0.2988
13717,-0.0509,-0.168,1.0397,-3.7227,-1.0449,-0.2871
13740,-0.0525,-0.1685,1.0397,-3.7207,-0.9746,-0.2773
13763,-0.0531,-0.1686,1.0387,-3.7207,-0.9336,-0.2754
13786,-0.0522,-0.1681,1.0408,-3.7168,-0.8867,-0.2754
13809,-0.0515,-0.1689,1.0414,-3.7148,-0.8672,-0.2793
13832,-0.0518,-0.1686,1.0398,-3.7129,-0.8535,-0.2852
