timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
2909072,0.5615,0.1331,0.6572,-64.0,63.998,-64.0
2909095,0.4823,0.1045,0.7472,-59.8203,63.998,-64.0
2909118,0.5018,0.067,0.688,-48.7695,63.998,-61.3184
2909141,0.5287,0.0281,0.6841,-41.5605,63.998,-47.2793
2909164,0.488,0.0614,0.7709,-31.4375,63.998,-26.9473
2909187,0.401,0.0717,0.7156,-25.7344,60.0391,-9.6582
2909210,0.4263,0.1322,0.7504,-19.4824,57.1641,-0.8086
2909233,0.4897,0.0255,0.8302,-15.8066,51.918,7.9609
2909256,0.5157,0.053,0.8816,-14.2617,48.2129,11.127
2909279,0.5155,0.114,0.8604,-12.4141,42.4375,12.8574
2909302,0.5474,0.1061,0.8547,-11.127,38.4531,12.5
2909325,0.5371,0.1649,0.8268,-8.7969,32.2715,10.3086
2909348,0.509,0.2021,0.8285,-6.0078,25.9219,6.6504
2909371,0.4608,0.2371,0.854,-4.0801,21.7012,3.6738
2909394,0.4833,0.1765,0.8801,-1.5273,15.6406,-1.0137
2909417,0.4987,0.1416,0.8737,-0.2656,11.9512,-3.8164
2909440,0.4851,0.1534,0.8771,0.7988,7.2051,-6.7539
2909463,0.4578,0.1586,0.9369,0.7891,3.5176,-7.7754
2909486,0.5135,0.1422,0.8286,0.2168,1.5957,-7.4492
2909509,0.5336,0.1162,0.8252,-1.1582,-0.6465,-5.7422
2909532,0.4894,0.1687,0.8239,-2.1875,-1.8125,-4.0449
2909555,0.4789,0.1799,0.8422,-3.7695,-3.2383,-1.2617
2909578,0.5095,0.1576,0.8157,-4.8652,-4.4492,1.2266
2909601,0.5413,0.1204,0.8593,-6.5156,-5.1934,2.6387
2909624,0.5546,0.1344,0.8444,-8.0352,-6.2383,4.5488
2909647,0.5596,0.1604,0.8274,-8.9043,-6.9004,5.7832
2909670,0.5746,0.1215,0.8496,-9.9023,-7.8594,7.6582
2909693,0.6073,0.0974,0.8467,-10.3301,-8.4648,8.959
2909716,0.5614,0.1594,0.85,-10.6641,-9.2949,10.9668
2909739,0.5363,0.1743,0.8517,-10.8125,-10.0391,12.873
2909762,0.5303,0.1133,0.9221,-10.9395,-10.502,14.0781
2909785,0.559,0.0713,0.9277,-11.3379,-11.1641,16.2363
2909808,0.5542,0.1042,0.8955,-11.7676,-11.5977,18.4297
2909831,0.556,0.0787,0.8953,-12.584,-12.2734,23.9766
2909854,0.6234,-0.0671,0.8558,-13.4082,-13.0,33.4863
2909877,0.6196,-0.1107,0.8525,-13.7715,-13.4004,42.3398
2909900,0.4904,-0.1292,0.8818,-13.793,-13.5859,58.8477
2909923,0.4834,-0.5365,0.9446,-13.4805,-13.3574,63.998
2909946,0.5593,-0.7336,1.0916,-12.5957,-12.5684,63.998
