timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
128062,-0.4546,-0.1926,0.9286,-3.418,-2.0195,-0.3164
128085,-0.4551,-0.1929,0.9307,-3.4199,-2.0176,-0.3164
128108,-0.4536,-0.1932,0.9309,-3.4238,-2.0117,-0.3164
128131,-0.4556,-0.193,0.9313,-3.4277,-2.0039,-0.3164
128154,-0.455,-0.1935,0.9298,-3.4316,-2.002,-0.3184
128177,-0.4562,-0.1924,0.9297,-3.4336,-2.0,-0.3184
128200,-0.458,-0.1924,0.9297,-3.4336,-1.998,-0.3184
128223,-0.4563,-0.1929,0.9296,-3.4316,-2.0,-0.3164
128246,-0.4546,-0.1924,0.9282,-3.4258,-2.0,-0.3145
128269,-0.4539,-0.1924,0.9303,-3.4238,-2.002,-0.3145
128292,-0.4552,-0.1929,0.9301,-3.418,-2.0059,-0.3105
128315,-0.4564,-0.193,0.9309,-3.416,-2.0078,-0.3086
128338,-0.454,-0.1921,0.9296,-3.416,-2.0117,-0.3047
128361,-0.4558,-0.1921,0.9304,-3.418,-2.0117,-0.2988
128384,-0.4541,-0.1926,0.9312,-3.4199,-2.0137,-0.2969
128407,-0.455,-0.1929,0.9296,-3.4238,-2.0137,-0.2949
128430,-0.4548,-0.1923,0.9298,-3.4258,-2.0156,-0.2949
128453,-0.455,-0.1927,0.929,-3.4277,-2.0176,-0.2949
128476,-0.4534,-0.1914,0.9275,-3.4316,-2.0176,-0.2969
128499,-0.4586,-0.1945,0.9353,-3.4336,-2.0176,-0.2988
128522,-0.4557,-0.1946,0.9299,-3.4355,-2.0156,-0.3066
128545,-0.4515,-0.1907,0.9275,-3.4355,-2.0137,-0.3125
128568,-0.4567,-0.1919,0.9293,-3.4355,-2.0098,-0.3223
128591,-0.4548,-0.1953,0.931,-3.4355,-2.0078,-0.3301
128614,-0.4567,-0.1918,0.9285,-3.4336,-2.0059,-0.3359
128637,-0.4553,-0.1918,0.9274,-3.4297,-2.0039,-0.3398
128660,-0.4531,-0.194,0.9283,-3.4277,-2.0039,-0.3398
128683,-0.4556,-0.1938,0.9301,-3.4238,-2.0,-0.3379
128706,-0.4564,-0.1919,0.9293,-3.4199,-1.998,-0.3379
128729,-0.4532,-0.192,0.9302,-3.4141,-1.9961,-0.3379
128752,-0.4537,-0.1938,0.9288,-3.4102,-1.9961,-0.3359
128775,-0.4569,-0.192,0.9294,-3.4102,-1.998,-0.334
128798,-0.4556,-0.1932,0.9296,-3.4121,-2.0039,-0.3262
128821,-0.4572,-0.1937,0.9288,-3.4141,-2.0078,-0.3203
128844,-0.4542,-0.1912,0.9287,-3.416,-2.0137,-0.3086
128867,-0.4543,-0.1914,0.9288,-3.418,-2.0176,-0.3008
128890,-0.4553,-0.1935,0.9296,-3.4219,-2.0195,-0.291
128913,-0.4536,-0.1932,0.9296,-3.4277,-2.0195,-0.2832
128936,-0.457,-0.1913,0.9296,-3.4297,-2.0195,-0.2812
128959,-0.4559,-0.1938,0.9288,-3.4297,-2.0176,-0.2812
128982,-0.4554,-0.1927,0.9292,-3.4277,-2.0176,-0.2832
129005,-0.4565,-0.1917,0.9286,-3.4238,-2.0176,-0.2871
129028,-0.4539,-0.193,0.9288,-3.418,-2.0137,-0.293
129051,-0.455,-0.1927,0.9292,-3.416,-2.0098,-0.2969
129074,-0.4557,-0.1921,0.9298,-3.4141,-2.0039,-0.3008
129097,-0.4531,-0.1917,0.9294,-3.4141,-2.0,-0.3047
129120,-0.455,-0.1934,0.929,-3.4141,-1.9961,-0.3066
129143,-0.4558,-0.1924,0.9288,-3.416,-1.9961,-0.3086
129166,-0.457,-0.1919,0.9318,-3.416,-1.998,-0.3086
129189,-0.452,-0.192,0.9338,-3.4141,-2.002,-0.3105
129212,-0.4504,-0.1941,0.9196,-3.4121,-2.0039,-0.3125
129235,-0.4611,-0.191,0.9351,-3.4062,-2.0059,-0.3184
129258,-0.4504,-0.1924,0.9327,-3.4043,-2.0059,-0.3242
129281,-0.4565,-0.1941,0.9287,-3.4043,-2.0039,-0.3262
129304,-0.4473,-0.1926,0.929,-3.4102,-1.9961,-0.3301
129327,-0.4572,-0.1902,0.9282,-3.4141,-1.9902,-0.332
129350,-0.4574,-0.1952,0.9337,-3.4258,-1.9824,-0.3359
129373,-0.4583,-0.193,0.9312,-3.4355,-1.9785,-0.3379
129396,-0.4493,-0.1906,0.9275,-3.4473,-1.9746,-0.3418
129419,-0.4572,-0.1931,0.9292,-3.4551,-1.9766,-0.3477
129442,-0.4546,-0.1946,0.9304,-3.457,-1.9805,-0.3496
129465,-0.4572,-0.1908,0.9276,-3.4531,-1.9902,-0.3516
129488,-0.4534,-0.1929,0.9285,-3.4473,-1.9961,-0.3516
129511,-0.4548,-0.1938,0.929,-3.4375,-2.0039,-0.3477
129534,-0.4546,-0.1927,0.9294,-3.4277,-2.0117,-0.3379
129557,-0.4551,-0.1913,0.9308,-3.4219,-2.0156,-0.3301
129580,-0.4539,-0.1934,0.9288,-3.416,-2.0195,-0.3203
129603,-0.4552,-0.1937,0.928,-3.416,-2.0215,-0.3145
129626,-0.4569,-0.1918,0.9272,-3.4199,-2.0215,-0.3066
129649,-0.4512,-0.1921,0.9259,-3.4219,-2.0176,-0.3027
129672,-0.459,-0.1952,0.9294,-3.4238,-2.0137,-0.3008
129695,-0.4669,-0.1932,0.9377,-3.4238,-2.0098,-0.2969
129718,-0.4512,-0.1903,0.9254,-3.4219,-2.0078,-0.291
129741,-0.451,-0.1936,0.9244,-3.416,-2.0059,-0.2812
129764,-0.4536,-0.1931,0.931,-3.4141,-2.0059,-0.2754
129787,-0.4585,-0.1909,0.9313,-3.4121,-2.0059,-0.2695
129810,-0.4568,-0.1946,0.9318,-3.4121,-2.0078,-0.2695
129833,-0.4503,-0.1925,0.9252,-3.416,-2.0098,-0.2734
129856,-0.4495,-0.1902,0.9249,-3.4219,-2.0117,-0.2852
129879,-0.4579,-0.1938,0.9325,-3.4297,-2.0137,-0.2949
129902,-0.4575,-0.1934,0.9312,-3.4395,-2.0156,-0.3086
129925,-0.4547,-0.1923,0.9263,-3.4492,-2.0156,-0.3203
129948,-0.4539,-0.1924,0.9286,-3.4531,-2.0156,-0.3242
129971,-0.4554,-0.1947,0.9302,-3.457,-2.0137,-0.3242
129994,-0.457,-0.193,0.9302,-3.4551,-2.0117,-0.3242
130017,-0.4551,-0.1917,0.9294,-3.4492,-2.0117,-0.3203
130040,-0.4552,-0.1936,0.9285,-3.4414,-2.0098,-0.3203
130063,-0.4564,-0.194,0.9302,-3.4277,-2.0098,-0.3203
130086,-0.4545,-0.191,0.9285,-3.4141,-2.0098,-0.3203
130109,-0.452,-0.1925,0.9279,-3.4062,-2.0117,-0.3184
130132,-0.4557,-0.1935,0.9299,-3.3984,-2.0156,-0.3164
130155,-0.4556,-0.1924,0.9319,-3.3945,-2.0176,-0.3145
130178,-0.4552,-0.1918,0.9283,-3.3926,-2.0176,-0.3125
130201,-0.4536,-0.1934,0.9286,-3.3945,-2.0156,-0.3125
130224,-0.4545,-0.1917,0.9286,-3.3984,-2.0137,-0.3125
130247,-0.4547,-0.1919,0.9305,-3.4062,-2.0059,-0.3145
130270,-0.4568,-0.1937,0.9302,-3.4121,-2.002,-0.3164
130293,-0.4542,-0.1926,0.9271,-3.4199,-1.9941,-0.3164
130316,-0.4531,-0.1925,0.9298,-3.4258,-1.9883,-0.3164
130339,-0.4573,-0.1926,0.9294,-3.4297,-1.9844,-0.3164
